,companyCd,companyNm,companyNmEn,companyPartNm,movieCd
4,20110405,대전 영상위원회,Daejeon Film Commission,제작서비스-세트,20060207
0,20100202,영화사청어람(주),Chungeorahm Film ,제작사,20060151
1,20100103,(주)쇼박스,Showbox Corp,배급사,20060151
2,20100202,영화사청어람(주),Chungeorahm Film ,제공,20060151
3,20100103,(주)쇼박스,Showbox Corp,제공,20060151
4,20061361,소빅창업투자(주),,공동제공,20060151
5,20100516,씨네클릭 아시아(팬텀),"Cineclick Asia(Fantom co.,Ltd)",공동제공,20060151
6,20060106,(주)크리스마스엔터테인먼트,,공동제공,20060151
7,20100202,영화사청어람(주),Chungeorahm Film ,해외세일즈사,20060151
8,20110331,㈜라이브톤,"LIVETONE Co., Ltd Digital Sound Production",제작서비스-사운드,20060151
9,20111193,스튜디오 라온,"Studio RAON, INC.",제작서비스-시각효과/특수효과,20060151
10,20110603,"남양주종합촬영소(스튜디오, 야외세트 대여등)",,제작서비스-세트,20060151
11,20242763,(사)한국농아인협회,,가치봄 제작처,20060151
12,20242764,한국시각장애인연합회,,가치봄 제작처,20060151
0,20103207,쇼지쿠 컴퍼니,Shochiku Company Limited,제작사,20060202
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20060202
0,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,제작사,20060194
1,20100041,이십세기폭스코리아(주),20th Century Fox Korea,배급사,20060194
2,20100041,이십세기폭스코리아(주),20th Century Fox Korea,수입사,20060194
0,20100309,(주)소프트랜드 영상 사업부 에이포스트 픽쳐스,Softland A-Post Pictures,제작사,20060208
1,20100109,씨제이엔터테인먼트,CJ Entertainment,제작사,20060208
2,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20060208
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20060208
4,20110405,대전 영상위원회,Daejeon Film Commission,제작서비스-세트,20060208
0,20100297,(주)오죤필름,OZONE FILM,제작사,20060210
1,20100411,(주)화인웍스,FineWorks,제작사,20060210
2,20100269,쇼이스트(주),"ShowEast Co., Ltd.",배급사,20060210
3,20100269,쇼이스트(주),"ShowEast Co., Ltd.",제공,20060210
4,20100904,엠라인디스트리뷰션(주),M-Line Distribution,해외세일즈사,20060210
5,20100269,쇼이스트(주),"ShowEast Co., Ltd.",해외세일즈사,20060210
6,20062330,모네프(주),Moneff,제작서비스-편집,20060210
0,20060617,(주)다인필름,Dyne Film,제작사,20060191
1,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20060191
2,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20060191
3,20100064,(주)아이엠픽쳐스,IM Pictures Corp.,제공,20060191
4,20114686,씨 47,C47 ,제작서비스-편집,20060191
5,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20060191
0,20100309,(주)소프트랜드 영상 사업부 에이포스트 픽쳐스,Softland A-Post Pictures,제작사,20060227
1,20100109,씨제이엔터테인먼트,CJ Entertainment,제작사,20060227
2,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20060227
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20060227
4,20110405,대전 영상위원회,Daejeon Film Commission,제작서비스-세트,20060227
0,20101269,소니 픽쳐스 애니메이션,Sony Pictures Animation,제작사,20060197
1,20101589,소니픽쳐스릴리징코리아,Sony Pictures Releasing of Korea Inc.,배급사,20060197
2,20101589,소니픽쳐스릴리징코리아,Sony Pictures Releasing of Korea Inc.,수입사,20060197
0,20100123,(주)싸이더스,Sidus Corporation,제작사,20060214
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20060214
2,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20060214
3,20110331,㈜라이브톤,"LIVETONE Co., Ltd Digital Sound Production",제작서비스-사운드,20060214
4,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20060214
5,20139475,유영분장,Yuyoung Makeup,제작서비스-분장/헤어,20060214
6,20242763,(사)한국농아인협회,,가치봄 제작처,20060214
7,20242764,한국시각장애인연합회,,가치봄 제작처,20060214
0,20100205,㈜영화세상,Ahnsworld,제작사,20060218
1,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",배급사,20060218
2,20103809,(주)미로비젼,Mirovision Inc. ,공동제공,20060218
3,20103809,(주)미로비젼,Mirovision Inc. ,해외세일즈사,20060218
0,20103214,스튜디오 지브리,Studio Ghibli,제작사,20060212
1,20100103,(주)쇼박스,Showbox Corp,배급사,20060212
2,20101508,대원씨앤에이홀딩스,,수입사,20060212
0,20100416,(주)미니필름,Mini Film Inc.,제작사,20060224
1,20100103,(주)쇼박스,Showbox Corp,배급사,20060224
2,20101311,(주)케이앤엔터테인먼트,K&Entertainment,제공,20060224
3,20100103,(주)쇼박스,Showbox Corp,공동제공,20060224
4,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20060224
0,20101382,유니버셜 픽쳐스,Universal Pictures,제작사,20060219
1,20100649,UIP코리아,United International Pictures Korea,배급사,20060219
2,20100649,UIP코리아,United International Pictures Korea,수입사,20060219
0,20101680,유비다임,,제작사,20060220
1,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20060220
2,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",제공,20060220
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20060220
4,20110364,경기영상위원회,Gyeonggi Film Commission,제작서비스-촬영,20060220
5,20110363,서울영상위원회,Seoul Film Commission,제작서비스-로케이션,20060220
6,20124835,빔필름 (엠버에이치엠 국내법인),VIMFILM,프로덕션 서비스,20060220
0,20100041,이십세기폭스코리아(주),20th Century Fox Korea,배급사,20060223
1,20100041,이십세기폭스코리아(주),20th Century Fox Korea,수입사,20060223
0,20100892,프리비젼엔터테인먼트,Prevision Entertainment,배급사,20060185
1,20100610,㈜씨네콰논코리아,,수입사,20060185
0,20100420,튜브픽쳐스(주),Tube Pictures,제작사,20060225
1,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",배급사,20060225
2,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",공동제공,20060225
3,20100407,코어스튜디오(주),THE CORE STUDIO,해외세일즈사,20060225
4,20110331,㈜라이브톤,"LIVETONE Co., Ltd Digital Sound Production",제작서비스-사운드,20060225
5,20114686,씨 47,C47 ,제작서비스-편집,20060225
6,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20060225
0,20100335,(주)엠케이픽처스 ,MK PICTURES,제작사,20060229
1,20100335,(주)엠케이픽처스 ,MK PICTURES,배급사,20060229
2,20139617,(주)리틀빅픽쳐스,Little Big Pictures,해외세일즈사,20060229
3,20100545,(주)명필름,Myung Films,저작권관련사,20060229
4,20110335,㈜블루캡,BLUECAP,제작서비스-사운드,20060229
5,20110637,(재)경기디지털콘텐츠진흥원,GDCA,제작서비스-시각효과/특수효과,20060229
6,20110380,서울현상소,SeoulLab,제작서비스-현상,20060229
7,20110446,(사)부산영상위원회,Busan Film Commission,제작서비스-로케이션,20060229
8,20110363,서울영상위원회,Seoul Film Commission,제작서비스-로케이션,20060229
0,20100356,(주)시네마제니스 ,Cinema Zenith Entertainment,제작사,20060245
1,20100103,(주)쇼박스,Showbox Corp,배급사,20060245
2,20101311,(주)케이앤엔터테인먼트,K&Entertainment,제공,20060245
3,20100103,(주)쇼박스,Showbox Corp,공동제공,20060245
4,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20060245
0,20102413,까날 플러스,Canal+,제작사,20060240
1,20103136,TF1 필름 프로덕션,TF1 Films Production ,제작사,20060240
2,20111653,(주)프라임엔터테인먼트,Prime Entertainment,배급사,20060240
3,20101850,(주)아이비젼 엔터테인먼트,,수입사,20060240
0,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20060241
1,20100255,거원시네마(주),,수입사,20060241
0,20100123,(주)싸이더스,Sidus Corporation,제작사,20060222
1,20100432,반짝반짝영화사(주),banzakbanzak film production,제작사,20060222
2,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20060222
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20060222
4,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20060222
0,20100068,(주)영화사봄,"Bom Film Productions Co., Ltd.",제작사,20060247
1,20103809,(주)미로비젼,Mirovision Inc. ,배급사,20060247
2,20103809,(주)미로비젼,Mirovision Inc. ,해외세일즈사,20060247
0,20101401,빌리지 로드쇼 픽쳐스,Village Roadshow Pictures,제작사,20060140
1,20103668,워너 브러더스 픽쳐스,Warner Bros. Pictures,제작사,20060140
2,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20060140
3,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20060140
0,20100302,(주)굿플레이어,Good Player,제작사,20060242
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20060242
2,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20060242
3,20110446,(사)부산영상위원회,Busan Film Commission,제작서비스-세트,20060242
4,20110446,(사)부산영상위원회,Busan Film Commission,제작서비스-로케이션,20060242
0,20100123,(주)싸이더스,Sidus Corporation,제작사,20060231
1,20100103,(주)쇼박스,Showbox Corp,배급사,20060231
2,20100103,(주)쇼박스,Showbox Corp,공동제공,20060231
3,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20060231
4,20110331,㈜라이브톤,"LIVETONE Co., Ltd Digital Sound Production",제작서비스-사운드,20060231
5,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20060231
0,20101507,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,제작사,20060232
1,20100041,이십세기폭스코리아(주),20th Century Fox Korea,배급사,20060232
2,20100041,이십세기폭스코리아(주),20th Century Fox Korea,수입사,20060232
0,20101382,유니버셜 픽쳐스,Universal Pictures,제작사,20060233
1,20101289,스튜디오 카날,Studio Canal,제작사,20060233
2,20101255,시드니 키멜 엔터테인먼트,Sidney Kimmel Entertainment,제작사,20060233
3,20101439,워킹 타이틀 필름,Working Title Films,제작사,20060233
4,20100649,UIP코리아,United International Pictures Korea,배급사,20060233
5,20100649,UIP코리아,United International Pictures Korea,수입사,20060233
0,20100335,(주)엠케이픽처스 ,MK PICTURES,배급사,20060177
1,20062123,영화사 창,,수입사,20060177
0,20100515,(주)엘제이필름,LJ Film,제작사,20060244
1,20040050,상상필름(주),Sang Sang Film,제작사,20060244
2,20111653,(주)프라임엔터테인먼트,Prime Entertainment,배급사,20060244
3,20100904,엠라인디스트리뷰션(주),M-Line Distribution,해외세일즈사,20060244
4,20062440,(주)나인앤미디어,,홍보사,20060244
5,20110331,㈜라이브톤,"LIVETONE Co., Ltd Digital Sound Production",제작서비스-사운드,20060244
6,20158011,(주)브이에이스튜디오,VA Studio,제작서비스-시각효과/특수효과,20060244
7,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20060244
0,20100157,눈엔터테인먼트(주),Noon Entertainment,제작사,20060234
1,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20060234
2,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",제공,20060234
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20060234
4,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20060234
0,20100947,(주)태원엔터테인먼트,TAEWON ENTERTAINMENT,제작사,20060257
1,20100103,(주)쇼박스,Showbox Corp,배급사,20060257
2,20100103,(주)쇼박스,Showbox Corp,제공,20060257
3,20114782,보스톤 창업투자(주),Boston Investment,공동제공,20060257
4,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20060257
5,20110951,플러스 액션 스턴트팀,PLUS - Action school,제작서비스-무술,20060257
0,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",배급사,20060258
1,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",수입사,20060258
0,20100182,(주)MBC씨앤아이,"MBC C&I Co., Ltd.",제작사,20060276
1,20100123,(주)싸이더스,Sidus Corporation,제작사,20060276
2,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20060276
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20060276
4,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20060276
0,20102413,까날 플러스,Canal+,제작사,20060250
1,20217646,해피송,Happy Song,배급사,20060250
2,20100209,(주)스폰지이엔티,Sponge Ent. Inc.,배급사,20060250
3,20154928,(주)홈초이스,HOME CHOICE,배급사,20060250
4,20217646,해피송,Happy Song,수입사,20060250
5,20100209,(주)스폰지이엔티,Sponge Ent. Inc.,수입사,20060250
6,20154928,(주)홈초이스,HOME CHOICE,수입사,20060250
0,20100123,(주)싸이더스,Sidus Corporation,제작사,20060277
1,20101664,(주)영화사참,,제작사,20060277
2,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20060277
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20060277
4,20110335,㈜블루캡,BLUECAP,제작서비스-사운드,20060277
5,20110990,창고사람들,Think people,제작서비스-미술,20060277
6,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20060277
7,20110951,플러스 액션 스턴트팀,PLUS - Action school,제작서비스-무술,20060277
8,20242763,(사)한국농아인협회,,가치봄 제작처,20060277
9,20242764,한국시각장애인연합회,,가치봄 제작처,20060277
0,20100364,(주)영화사아침,Achim Pictures Inc.,제작사,20060284
1,20100207,(주)씨네월드,Cineworld,제작사,20060284
2,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20060284
3,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",제공,20060284
4,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20060284
0,20100302,(주)굿플레이어,Good Player,제작사,20060291
1,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",제공,20060291
2,20100516,씨네클릭 아시아(팬텀),"Cineclick Asia(Fantom co.,Ltd)",해외세일즈사,20060291
3,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20060291
0,20101568,브에나비스타인터내셔널코리아,Vuenavista International Kores,배급사,20060259
1,20101568,브에나비스타인터내셔널코리아,Vuenavista International Kores,수입사,20060259
0,20100335,(주)엠케이픽처스 ,MK PICTURES,제작사,20060272
1,20100335,(주)엠케이픽처스 ,MK PICTURES,배급사,20060272
2,20139617,(주)리틀빅픽쳐스,Little Big Pictures,해외세일즈사,20060272
3,20100545,(주)명필름,Myung Films,저작권관련사,20060272
4,20110335,㈜블루캡,BLUECAP,제작서비스-사운드,20060272
5,20110637,(재)경기디지털콘텐츠진흥원,GDCA,제작서비스-시각효과/특수효과,20060272
6,20110603,"남양주종합촬영소(스튜디오, 야외세트 대여등)",,제작서비스-세트,20060272
7,20110364,경기영상위원회,Gyeonggi Film Commission,제작서비스-로케이션,20060272
8,20110363,서울영상위원회,Seoul Film Commission,제작서비스-로케이션,20060272
9,20110637,(재)경기디지털콘텐츠진흥원,GDCA,영상위원회,20060272
0,20103668,워너 브러더스 픽쳐스,Warner Bros. Pictures,제작사,20060237
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20060237
2,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20060237
0,20104469,파라마운트 픽쳐스,Paramount Pictures,제작사,20060262
1,20100649,UIP코리아,United International Pictures Korea,배급사,20060262
2,20100649,UIP코리아,United International Pictures Korea,수입사,20060262
0,20104234,레젼데리 픽쳐스,Legendary Pictures,제작사,20060215
