,showTypeGroupNm,showTypeNm,movieCd
1,2D,디지털,20149818
0,필름,필름,20149099
1,2D,디지털,20149099
0,필름,필름,20147928
1,2D,디지털,20147928
2,3D,3D 디지털,20147928
0,필름,필름,20149811
1,2D,디지털,20149811
2,4D,4D,20149811
0,필름,필름,20148132
1,2D,디지털,20148132
2,3D,3D 디지털,20148132
3,4D,4D,20148132
4,IMAX,IMAX 3D,20148132
0,필름,필름,20149140
1,2D,디지털,20149140
0,필름,필름,20149831
1,2D,디지털,20149831
0,필름,필름,20134804
1,2D,디지털,20134804
2,2D,디지털 영문자막,20134804
3,2D,디지털 중국어자막,20134804
0,필름,필름,20135656
1,2D,디지털,20135656
2,IMAX,IMAX,20135656
0,필름,필름,20134594
1,2D,디지털,20134594
2,2D,디지털 영문자막,20134594
3,2D,디지털 가치봄,20134594
0,필름,필름,20149930
1,2D,디지털,20149930
0,필름,필름,20149970
1,2D,디지털 더빙,20149970
2,3D,3D 더빙,20149970
0,필름,필름,20140181
1,2D,디지털 더빙,20140181
0,필름,필름,20134069
1,2D,디지털,20134069
2,3D,3D 디지털,20134069
0,필름,필름,20140431
1,2D,디지털,20140431
2,4D,4D,20140431
0,필름,필름,20140524
1,2D,디지털,20140524
0,필름,필름,20140247
1,2D,디지털,20140247
0,필름,필름,20140196
1,2D,디지털,20140196
0,필름,필름,20134589
1,2D,디지털,20134589
0,필름,필름,20135386
1,2D,디지털,20135386
0,필름,필름,20141113
1,2D,디지털,20141113
0,필름,필름,20136863
1,2D,디지털,20136863
2,2D,디지털 가치봄,20136863
0,필름,필름,20141281
1,2D,디지털 더빙,20141281
0,필름,필름,20141028
1,2D,디지털,20141028
2,2D,디지털 더빙,20141028
3,3D,3D 디지털,20141028
4,3D,3D 더빙,20141028
5,4D,4D 더빙,20141028
6,4D,4D,20141028
0,필름,필름,20149838
1,2D,디지털,20149838
2,2D,디지털 더빙,20149838
0,필름,필름,20147930
1,2D,디지털,20147930
2,2D,디지털 영문자막,20147930
0,필름,필름,20141261
1,2D,디지털,20141261
2,IMAX,IMAX,20141261
0,필름,필름,20148927
1,2D,디지털,20148927
0,필름,필름,20140458
1,2D,디지털,20140458
0,필름,필름,20149984
1,2D,디지털,20149984
0,필름,필름,20140425
1,2D,디지털,20140425
0,필름,필름,20148842
1,2D,디지털,20148842
2,2D,디지털 영문자막,20148842
0,필름,필름,20139964
1,2D,디지털,20139964
0,필름,필름,20149910
1,2D,디지털,20149910
0,필름,필름,20148626
1,2D,디지털,20148626
2,2D,디지털 영문자막,20148626
0,필름,필름,20141961
1,2D,디지털,20141961
0,필름,필름,20149120
1,2D,디지털,20149120
2,4D,4D,20149120
3,IMAX,IMAX,20149120
0,필름,필름,20147129
1,2D,디지털,20147129
2,2D,디지털 영문자막,20147129
3,2D,디지털 가치봄,20147129
4,2D,디지털 중국어자막,20147129
0,필름,필름,20142301
1,2D,디지털,20142301
2,2D,디지털 더빙,20142301
3,3D,3D 디지털,20142301
4,3D,3D 더빙,20142301
0,필름,필름,20142798
1,2D,디지털,20142798
0,필름,필름,20136802
1,2D,디지털,20136802
0,필름,필름,20142023
1,2D,디지털,20142023
0,필름,필름,20142321
1,2D,디지털,20142321
0,필름,필름,20142481
1,2D,디지털,20142481
0,2D,디지털,20143325
1,2D,디지털 더빙,20143325
0,필름,필름,20140694
1,2D,디지털,20140694
0,필름,필름,20140402
1,2D,디지털,20140402
2,4D,4D,20140402
0,필름,필름,20136312
1,2D,디지털,20136312
0,필름,필름,20143565
1,2D,디지털,20143565
2,2D,디지털 더빙,20143565
0,필름,필름,20134590
1,2D,디지털,20134590
2,2D,디지털 영문자막,20134590
3,2D,디지털 가치봄,20134590
0,필름,필름,20149287
1,2D,디지털,20149287
0,필름,필름,20141111
1,2D,디지털,20141111
2,2D,디지털 가치봄,20141111
0,필름,필름,20142843
1,2D,디지털,20142843
0,필름,필름,20140842
1,2D,디지털,20140842
2,3D,3D 디지털,20140842
3,4D,4D,20140842
4,IMAX,IMAX 3D,20140842
0,필름,필름,20134588
1,2D,디지털,20134588
2,2D,디지털 영문자막,20134588
0,필름,필름,20143314
1,2D,디지털,20143314
2,2D,디지털 더빙,20143314
0,필름,필름,20143543
1,2D,디지털,20143543
0,필름,필름,20142421
1,2D,디지털,20142421
0,필름,필름,20143639
1,2D,디지털,20143639
2,4D,4D,20143639
0,필름,필름,20137048
1,2D,디지털,20137048
2,2D,디지털 영문자막,20137048
3,2D,디지털 가치봄,20137048
0,필름,필름,20140226
1,2D,디지털,20140226
2,3D,3D HFR,20140226
3,3D,3D 디지털,20140226
4,4D,4D,20140226
5,IMAX,IMAX 3D,20140226
6,IMAX,IMAX HFR 3D,20140226
0,필름,필름,20134436
1,2D,디지털,20134436
0,필름,필름,20141621
1,2D,디지털,20141621
0,필름,필름,20149265
1,2D,디지털,20149265
2,2D,디지털 중국어자막,20149265
0,필름,필름,20147176
1,2D,디지털,20147176
2,2D,디지털 영문자막,20147176
0,필름,필름,20143344
1,2D,디지털,20143344
2,2D,디지털 더빙,20143344
3,3D,3D 더빙,20143344
0,필름,필름,20143422
1,2D,디지털,20143422
0,필름,필름,20143602
1,2D,디지털,20143602
2,2D,디지털 더빙,20143602
3,3D,3D 더빙,20143602
0,필름,필름,20143642
1,2D,디지털,20143642
2,4D,4D,20143642
0,필름,필름,20149859
1,2D,디지털,20149859
2,2D,디지털 더빙,20149859
3,3D,3D 디지털,20149859
4,3D,3D 더빙,20149859
5,4D,4D 더빙,20149859
6,4D,4D,20149859
0,필름,필름,20130574
1,2D,디지털,20130574
2,2D,디지털 가치봄,20130574
0,필름,필름,20149948
1,2D,디지털,20149948
0,필름,필름,20144523
1,2D,디지털,20144523
2,2D,디지털 더빙,20144523
0,필름,필름,20147947
1,2D,디지털,20147947
0,필름,필름,20144481
1,2D,디지털,20144481
0,필름,필름,20142407
1,2D,디지털,20142407
0,필름,필름,20143541
1,2D,디지털,20143541
2,4D,4D,20143541
0,필름,필름,20131262
1,2D,디지털,20131262
2,2D,디지털 중국어자막,20131262
0,필름,필름,20142962
1,2D,디지털,20142962
2,2D,디지털 더빙,20142962
3,4D,4D,20142962
0,필름,필름,20143754
1,2D,디지털,20143754
2,IMAX,IMAX,20143754
0,필름,필름,20136888
1,2D,디지털,20136888
0,필름,필름,20149951
1,2D,디지털,20149951
2,2D,디지털 더빙,20149951
3,3D,3D 디지털,20149951
4,3D,3D 더빙,20149951
5,4D,4D 더빙,20149951
6,4D,4D,20149951
7,IMAX,IMAX 3D,20149951
0,필름,필름,20143253
1,2D,디지털,20143253
0,필름,필름,20145521
1,2D,디지털,20145521
0,필름,필름,20148553
1,2D,디지털,20148553
0,필름,필름,20144102
1,2D,디지털,20144102
0,필름,필름,20145041
1,2D,디지털,20145041
0,필름,필름,20144507
1,2D,디지털,20144507
0,필름,필름,20148188
1,필름,가치봄,20148188
2,2D,디지털,20148188
3,2D,디지털 영문자막,20148188
4,2D,디지털 가치봄,20148188
0,필름,필름,20149037
1,2D,디지털,20149037
2,3D,3D 디지털,20149037
3,4D,4D,20149037
4,IMAX,IMAX 3D,20149037
0,필름,필름,20156441
1,2D,디지털,20156441
2,2D,디지털 더빙,20156441
0,필름,필름,20020168
1,2D,디지털,20020168
2,2D,디지털 더빙,20020168
0,필름,필름,20155601
1,2D,디지털,20155601
2,2D,디지털 더빙,20155601
3,3D,3D 더빙,20155601
0,필름,필름,20149570
1,2D,디지털,20149570
0,필름,필름,20140110
1,2D,디지털,20140110
2,4D,4D,20140110
3,IMAX,IMAX,20140110
0,필름,필름,20144322
1,2D,디지털,20144322
2,2D,디지털 더빙,20144322
3,3D,3D 더빙,20144322
4,4D,4D 더빙,20144322
0,필름,필름,20155881
1,2D,디지털,20155881
2,2D,디지털 더빙,20155881
3,3D,3D 디지털,20155881
4,3D,3D 더빙,20155881
0,2D,디지털,20155761
1,2D,디지털 더빙,20155761
0,필름,필름,20142561
1,2D,디지털,20142561
2,3D,3D 디지털,20142561
3,IMAX,IMAX 3D,20142561
0,필름,필름,20141962
1,2D,디지털,20141962
0,필름,필름,20149401
1,2D,디지털,20149401
2,2D,디지털 더빙,20149401
3,3D,3D 디지털,20149401
4,3D,3D 더빙,20149401
0,필름,필름,20147613
1,2D,디지털,20147613
0,필름,필름,20156161
1,2D,디지털,20156161
2,4D,4D,20156161
0,필름,필름,20144621
1,2D,디지털,20144621
0,필름,필름,20145102
1,2D,디지털,20145102
0,필름,필름,20136063
1,2D,디지털,20136063
2,2D,디지털 가치봄,20136063
0,필름,필름,20148841
1,2D,디지털,20148841
0,필름,필름,20144801
1,2D,디지털,20144801
0,필름,필름,20145085
1,2D,디지털,20145085
0,필름,필름,20148461
1,2D,디지털,20148461
0,필름,필름,20156402
1,2D,디지털,20156402
2,IMAX,IMAX,20156402
0,필름,필름,20145141
1,2D,디지털,20145141
0,필름,필름,20141602
1,2D,디지털,20141602
0,필름,필름,20156704
1,2D,디지털,20156704
0,필름,필름,20156841
1,2D,디지털,20156841
2,IMAX,IMAX,20156841
0,필름,필름,20157041
1,2D,디지털,20157041
0,필름,필름,20156904
1,2D,디지털,20156904
0,필름,필름,20148845
1,2D,디지털,20148845
2,2D,디지털 영문자막,20148845
3,2D,디지털 가치봄,20148845
4,2D,디지털 중국어자막,20148845
0,필름,필름,20144461
1,2D,디지털,20144461
2,3D,3D 디지털,20144461
3,4D,4D,20144461
0,필름,필름,20157421
1,2D,디지털,20157421
0,필름,필름,20143580
1,2D,디지털,20143580
2,4D,4D,20143580
3,IMAX,IMAX,20143580
0,필름,필름,20157121
1,2D,디지털,20157121
0,필름,필름,20157584
1,2D,디지털,20157584
2,2D,디지털 더빙,20157584
0,필름,필름,20157394
1,2D,디지털,20157394
0,필름,필름,20157587
1,2D,디지털,20157587
0,필름,필름,20140703
1,2D,디지털,20140703
2,2D,디지털 영문자막,20140703
3,2D,디지털 가치봄,20140703
0,필름,필름,20133682
1,2D,디지털,20133682
0,필름,필름,20145281
1,2D,디지털,20145281
0,필름,필름,20141085
1,2D,디지털,20141085
0,필름,필름,20158091
1,2D,디지털,20158091
2,2D,디지털 더빙,20158091
0,필름,필름,20142884
1,2D,디지털,20142884
0,필름,필름,20157904
1,2D,디지털,20157904
0,필름,필름,20156977
1,2D,디지털,20156977
0,필름,필름,20148493
1,2D,디지털,20148493
2,3D,3D 디지털,20148493
3,4D,4D,20148493
4,IMAX,IMAX 3D,20148493
0,필름,필름,20158461
1,2D,디지털,20158461
2,2D,디지털 더빙,20158461
0,필름,필름,20156321
1,2D,디지털,20156321
0,필름,필름,20157021
1,2D,디지털,20157021
0,필름,필름,20149266
1,2D,디지털,20149266
2,2D,디지털 영문자막,20149266
0,필름,필름,20143512
1,2D,디지털,20143512
2,2D,디지털 영문자막,20143512
0,필름,필름,20100211
1,2D,디지털,20100211
2,2D,디지털 더빙,20100211
3,3D,3D 더빙,20100211
0,필름,필름,20158069
1,2D,디지털,20158069
2,2D,디지털 더빙,20158069
3,3D,3D 더빙,20158069
0,필름,필름,20158428
1,2D,디지털,20158428
2,2D,디지털 더빙,20158428
3,3D,3D 더빙,20158428
0,필름,필름,20145042
1,2D,디지털,20145042
0,필름,필름,20158704
1,2D,디지털,20158704
0,필름,필름,20149062
1,2D,디지털,20149062
0,필름,필름,20158561
1,2D,디지털,20158561
0,필름,필름,20071066
1,2D,디지털,20071066
0,필름,필름,20149569
1,2D,디지털,20149569
2,2D,디지털 가치봄,20149569
0,필름,필름,20144741
1,2D,디지털,20144741
2,3D,3D 디지털,20144741
3,4D,4D,20144741
4,IMAX,IMAX 3D,20144741
0,필름,필름,20158670
1,2D,디지털,20158670
0,필름,필름,20158703
1,2D,디지털,20158703
0,필름,필름,20158621
1,2D,디지털,20158621
0,필름,필름,20142402
1,2D,디지털,20142402
2,2D,디지털 가치봄,20142402
0,필름,필름,20140145
1,2D,디지털,20140145
2,2D,디지털 더빙,20140145
3,3D,3D 디지털,20140145
4,3D,3D 더빙,20140145
5,4D,4D 더빙,20140145
0,필름,필름,20130566
1,2D,디지털,20130566
0,필름,필름,20159748
1,2D,디지털,20159748
2,3D,3D 디지털,20159748
3,4D,4D,20159748
4,IMAX,IMAX,20159748
0,필름,필름,20159141
1,2D,디지털,20159141
0,2D,디지털,20159655
0,필름,필름,20144682
1,2D,디지털,20144682
2,3D,3D 디지털,20144682
3,4D,4D,20144682
4,IMAX,IMAX 3D,20144682
0,필름,필름,20136869
1,2D,디지털,20136869
2,2D,디지털 가치봄,20136869
0,필름,필름,20159573
1,2D,디지털,20159573
0,필름,필름,20098169
1,2D,디지털,20098169
2,3D,3D 디지털,20098169
3,4D,4D,20098169
4,IMAX,IMAX 3D,20098169
0,필름,필름,20140207
1,2D,디지털,20140207
2,2D,디지털 더빙,20140207
0,필름,필름,20159582
1,2D,디지털,20159582
0,필름,필름,20148855
1,2D,디지털,20148855
0,필름,필름,20141224
1,2D,디지털,20141224
2,2D,디지털 영문자막,20141224
0,필름,필름,20156970
1,2D,디지털,20156970
0,필름,필름,20150563
1,2D,디지털,20150563
0,필름,필름,20136057
1,2D,디지털,20136057
0,필름,필름,20134798
1,2D,디지털,20134798
2,2D,디지털 영문자막,20134798
3,2D,디지털 가치봄,20134798
4,3D,3D 디지털,20134798
0,필름,필름,20156749
1,2D,디지털,20156749
0,필름,필름,20142856
1,2D,디지털,20142856
0,필름,필름,20159221
1,2D,디지털,20159221
2,2D,디지털 더빙,20159221
0,필름,필름,20159223
1,2D,디지털,20159223
0,필름,필름,20141384
1,2D,디지털,20141384
2,3D,3D 디지털,20141384
3,4D,4D,20141384
4,IMAX,IMAX 3D,20141384
0,필름,필름,20150255
1,2D,디지털,20150255
2,2D,디지털 더빙,20150255
0,필름,필름,20159001
1,2D,디지털,20159001
0,필름,필름,20150963
1,2D,디지털,20150963
2,2D,디지털 더빙,20150963
0,필름,필름,20151225
1,2D,디지털,20151225
2,2D,디지털 더빙,20151225
3,3D,3D 디지털,20151225
4,3D,3D 더빙,20151225
5,IMAX,IMAX 3D,20151225
0,필름,필름,20148844
1,2D,디지털,20148844
2,2D,디지털 가치봄,20148844
0,필름,필름,20150741
1,2D,디지털,20150741
0,필름,필름,20151002
1,2D,디지털,20151002
0,필름,필름,20150522
1,2D,디지털,20150522
0,필름,필름,20158241
1,2D,디지털,20158241
2,3D,3D 디지털,20158241
3,4D,4D,20158241
4,IMAX,IMAX 3D,20158241
0,필름,필름,20141060
1,2D,디지털,20141060
0,필름,필름,20156301
1,2D,디지털,20156301
0,필름,필름,20148851
1,2D,디지털,20148851
2,2D,디지털 영문자막,20148851
3,2D,디지털 가치봄,20148851
4,2D,디지털 중국어자막,20148851
5,4D,4D,20148851
0,필름,필름,20150501
1,2D,디지털,20150501
2,2D,디지털 더빙,20150501
0,필름,필름,20157881
1,2D,디지털,20157881
2,4D,4D,20157881
3,IMAX,IMAX,20157881
0,필름,필름,20145361
1,2D,디지털,20145361
2,2D,디지털 더빙,20145361
3,3D,3D 디지털,20145361
4,3D,3D 더빙,20145361
5,4D,4D 더빙,20145361
6,4D,4D,20145361
0,필름,필름,20140241
1,2D,디지털,20140241
2,2D,디지털 더빙,20140241
0,필름,필름,20151821
1,2D,디지털,20151821
0,필름,필름,20148048
1,2D,디지털,20148048
2,2D,디지털 영문자막,20148048
3,2D,디지털 가치봄,20148048
4,2D,디지털 중국어자막,20148048
0,필름,필름,20151964
1,2D,디지털,20151964
2,2D,디지털 더빙,20151964
0,필름,필름,20152372
1,2D,디지털,20152372
2,2D,디지털 더빙,20152372
0,필름,필름,20152264
1,2D,디지털,20152264
0,필름,필름,20143513
1,2D,디지털,20143513
2,2D,디지털 가치봄,20143513
0,필름,필름,20130021
1,2D,디지털,20130021
0,필름,필름,20158062
1,2D,디지털,20158062
2,2D,디지털 더빙,20158062
0,필름,필름,20156281
1,2D,디지털,20156281
0,필름,필름,20143572
1,2D,디지털,20143572
2,2D,디지털 가치봄,20143572
3,2D,디지털 중국어자막,20143572
0,필름,필름,20157531
1,2D,디지털,20157531
2,4D,4D,20157531
0,필름,필름,20158481
1,2D,디지털,20158481
0,필름,필름,20155826
1,2D,디지털,20155826
0,필름,필름,20152866
1,2D,디지털,20152866
0,필름,필름,20155874
1,2D,디지털,20155874
2,2D,디지털 가치봄,20155874
0,필름,필름,20155702
1,2D,디지털,20155702
2,3D,3D 디지털,20155702
3,4D,4D,20155702
4,IMAX,IMAX 3D,20155702
0,필름,필름,20143511
1,2D,디지털,20143511
0,필름,필름,20152869
1,2D,디지털,20152869
0,필름,필름,20153385
1,2D,디지털,20153385
0,필름,필름,20153039
1,2D,디지털,20153039
2,4D,4D,20153039
0,필름,필름,20143510
1,2D,디지털,20143510
0,필름,필름,20151521
1,2D,디지털,20151521
0,필름,필름,20154162
1,2D,디지털,20154162
0,필름,필름,20148846
1,2D,디지털,20148846
2,2D,디지털 영문자막,20148846
3,2D,디지털 가치봄,20148846
0,필름,필름,20150622
1,2D,디지털,20150622
2,3D,3D 디지털,20150622
3,4D,4D,20150622
0,필름,필름,20153470
1,2D,디지털,20153470
2,2D,디지털 더빙,20153470
0,필름,필름,20156557
1,2D,디지털,20156557
2,2D,디지털 가치봄,20156557
3,2D,디지털 중국어자막,20156557
0,필름,필름,20152022
1,2D,디지털,20152022
0,필름,필름,20140193
1,2D,디지털,20140193
0,필름,필름,20151421
1,2D,디지털,20151421
2,3D,3D 디지털,20151421
3,IMAX,IMAX 3D,20151421
0,필름,필름,20151815
1,2D,디지털,20151815
2,2D,디지털 더빙,20151815
3,3D,3D 더빙,20151815
0,필름,필름,20153022
1,2D,디지털,20153022
2,2D,디지털 더빙,20153022
0,필름,필름,20154621
1,2D,디지털,20154621
0,필름,필름,20153025
1,2D,디지털,20153025
0,필름,필름,20151383
1,2D,디지털,20151383
2,3D,3D 디지털,20151383
3,4D,4D,20151383
4,IMAX,IMAX 3D,20151383
0,필름,필름,20142855
1,2D,디지털,20142855
2,2D,디지털 가치봄,20142855
0,필름,필름,20150562
1,2D,디지털,20150562
2,3D,3D 디지털,20150562
3,4D,4D,20150562
0,필름,필름,20153201
1,2D,디지털,20153201
0,필름,필름,20155639
1,2D,디지털,20155639
0,필름,필름,20156553
1,2D,디지털,20156553
0,필름,필름,20155562
1,2D,디지털,20155562
0,필름,필름,20157464
1,2D,디지털,20157464
2,2D,디지털 가치봄,20157464
0,필름,필름,20145504
1,2D,디지털,20145504
2,2D,디지털 영문자막,20145504
3,2D,디지털 중국어자막,20145504
0,필름,필름,20145501
1,2D,디지털,20145501
2,2D,디지털 가치봄,20145501
0,필름,필름,20157465
1,2D,디지털,20157465
0,필름,필름,20155101
1,2D,디지털,20155101
2,3D,3D 디지털,20155101
3,4D,4D,20155101
4,IMAX,IMAX 3D,20155101
0,필름,필름,20152745
1,2D,디지털,20152745
2,4D,4D,20152745
3,IMAX,IMAX,20152745
0,필름,필름,20149961
1,2D,디지털,20149961
0,필름,필름,20150862
1,2D,디지털,20150862
0,필름,필름,20145503
1,필름,가치봄,20145503
2,2D,디지털,20145503
3,2D,디지털 영문자막,20145503
4,2D,디지털 한글자막 CC,20145503
5,2D,디지털 가치봄,20145503
0,필름,필름,20152871
1,2D,디지털,20152871
0,필름,필름,20155277
1,2D,디지털,20155277
0,필름,필름,20156383
1,2D,디지털,20156383
2,2D,디지털 더빙,20156383
0,필름,필름,20154729
1,2D,디지털,20154729
0,필름,필름,20157432
1,2D,디지털,20157432
2,IMAX,IMAX,20157432
0,필름,필름,20156360
1,2D,디지털 더빙,20156360
0,필름,필름,20155441
1,2D,디지털,20155441
0,필름,필름,20149314
1,2D,디지털,20149314
2,2D,디지털 가치봄,20149314
0,필름,필름,20151481
1,2D,디지털,20151481
2,4D,4D,20151481
0,필름,필름,20155690
1,2D,디지털,20155690
0,필름,필름,20155740
1,2D,디지털,20155740
0,필름,필름,20156748
1,2D,디지털,20156748
0,필름,필름,20140144
1,2D,디지털,20140144
0,필름,필름,20157175
1,2D,디지털,20157175
2,2D,디지털 더빙,20157175
0,필름,필름,20157883
1,2D,디지털,20157883
2,2D,디지털 더빙,20157883
0,필름,필름,20156570
1,2D,디지털,20156570
2,IMAX,IMAX,20156570
0,필름,필름,20144683
1,2D,디지털,20144683
2,3D,3D 디지털,20144683
3,4D,4D,20144683
4,IMAX,IMAX 3D,20144683
0,필름,필름,20157501
1,2D,디지털,20157501
2,2D,디지털 가치봄,20157501
0,필름,필름,20155423
1,2D,디지털,20155423
0,필름,필름,20153083
1,2D,디지털,20153083
0,필름,필름,20156807
1,2D,디지털,20156807
0,필름,필름,20155202
1,2D,디지털,20155202
0,필름,필름,20157096
1,2D,디지털,20157096
2,2D,디지털 더빙,20157096
0,필름,필름,20156275
1,2D,디지털,20156275
0,필름,필름,20136068
1,2D,디지털,20136068
2,2D,디지털 영문자막,20136068
3,2D,디지털 가치봄,20136068
0,필름,필름,20154141
1,2D,디지털,20154141
2,2D,디지털 더빙,20154141
3,3D,3D 디지털,20154141
4,4D,4D,20154141
5,IMAX,IMAX 3D,20154141
0,필름,필름,20145171
1,2D,디지털,20145171
2,2D,디지털 가치봄,20145171
0,필름,필름,20156102
1,2D,디지털,20156102
0,필름,필름,20154242
1,2D,디지털,20154242
2,2D,디지털 더빙,20154242
3,3D,3D 디지털,20154242
4,3D,3D 더빙,20154242
5,4D,4D 더빙,20154242
6,4D,4D,20154242
0,필름,필름,20155563
1,2D,디지털,20155563
2,2D,디지털 더빙,20155563
3,3D,3D 디지털,20155563
4,3D,3D 더빙,20155563
0,필름,필름,20153702
1,2D,디지털,20153702
2,2D,디지털 더빙,20153702
0,필름,필름,20150752
1,2D,디지털,20150752
2,2D,디지털 더빙,20150752
3,3D,3D 디지털,20150752
4,3D,3D 더빙,20150752
0,필름,필름,20150025
1,2D,디지털,20150025
0,필름,필름,20157042
1,2D,디지털,20157042
0,필름,필름,20144442
1,2D,디지털,20144442
0,필름,필름,20157197
1,2D,디지털,20157197
0,필름,필름,20155422
1,2D,디지털,20155422
2,2D,디지털 더빙,20155422
3,3D,3D 디지털,20155422
4,3D,3D 더빙,20155422
0,필름,필름,20142641
1,2D,디지털,20142641
2,2D,디지털 가치봄,20142641
0,필름,필름,20153087
1,2D,디지털,20153087
2,4D,4D,20153087
0,2D,디지털,20150024
1,2D,디지털 더빙,20150024
0,2D,디지털,20159510
0,필름,필름,20154001
1,2D,디지털,20154001
2,IMAX,IMAX,20154001
0,필름,필름,20068576
1,2D,디지털,20068576
0,필름,필름,20157158
1,2D,디지털,20157158
2,3D,3D 디지털,20157158
3,4D,4D,20157158
0,필름,필름,20158483
1,2D,디지털,20158483
2,2D,디지털 가치봄,20158483
0,필름,필름,20159199
1,2D,디지털,20159199
0,2D,디지털,20150566
1,4D,4D,20150566
0,필름,필름,20150461
1,2D,디지털,20150461
0,2D,디지털,20151803
1,2D,디지털 더빙,20151803
2,3D,3D 디지털,20151803
3,3D,3D 더빙,20151803
4,4D,4D 더빙,20151803
5,4D,4D,20151803
6,IMAX,IMAX,20151803
7,IMAX,IMAX 더빙,20151803
8,IMAX,IMAX 3D,20151803
9,IMAX,IMAX 3D 더빙,20151803
0,필름,필름,20157466
1,2D,디지털,20157466
2,2D,디지털 가치봄,20157466
0,2D,디지털,20145507
1,2D,디지털 가치봄,20145507
0,필름,필름,20159059
1,2D,디지털,20159059
2,2D,디지털 더빙,20159059
0,필름,필름,20150942
1,2D,디지털,20150942
0,2D,디지털,20159657
0,2D,디지털,20153781
1,4D,4D,20153781
2,IMAX,IMAX,20153781
0,2D,디지털,20150725
1,2D,디지털 더빙,20150725
0,2D,디지털,20150903
0,2D,디지털,20150456
0,2D,디지털,20155501
1,2D,디지털 더빙,20155501
2,3D,3D 디지털,20155501
3,3D,3D 더빙,20155501
4,4D,4D 더빙,20155501
5,4D,4D,20155501
0,2D,디지털,20150977
1,2D,디지털 가치봄,20150977
0,2D,디지털,20158482
1,2D,디지털 영문자막,20158482
2,2D,디지털 가치봄,20158482
0,2D,디지털,20155020
0,2D,디지털,20151111
1,2D,디지털 더빙,20151111
0,2D,디지털,20161364
1,2D,디지털 가치봄,20161364
0,2D,디지털,20145502
0,2D,디지털,20151021
0,2D,디지털,20161745
1,4D,4D,20161745
0,2D,디지털,20150565
0,2D,디지털,20159162
1,3D,3D 디지털,20159162
2,4D,4D,20159162
3,IMAX,IMAX 3D,20159162
0,2D,디지털,20161630
0,2D,디지털,20156063
0,2D,디지털,20151884
0,2D,디지털,20145396
1,2D,디지털 가치봄,20145396
0,2D,디지털,20158529
0,2D,디지털,20161781
0,2D,디지털,20161968
0,2D,디지털,20161881
0,2D,디지털,20161583
0,2D,디지털,20152781
1,3D,3D 디지털,20152781
2,4D,4D,20152781
3,IMAX,IMAX,20152781
4,IMAX,IMAX 3D,20152781
0,2D,디지털,20159643
0,2D,디지털,20161921
0,2D,디지털,20162381
0,2D,디지털,20150902
1,2D,디지털 가치봄,20150902
0,2D,디지털,20162161
0,2D,디지털,20162001
0,2D,디지털,20161594
0,2D,디지털,20161905
0,2D,디지털,20152782
0,2D,디지털,20162065
1,4D,4D,20162065
0,2D,디지털,20161964
0,2D,디지털,20161870
0,필름,필름,19960126
1,2D,디지털,19960126
0,2D,디지털,20162245
0,2D,디지털,20142621
1,2D,디지털 영문자막,20142621
2,2D,디지털 가치봄,20142621
0,2D,디지털,20158984
1,3D,3D 디지털,20158984
0,2D,디지털,20145506
1,2D,디지털 가치봄,20145506
0,필름,필름,19990140
1,2D,디지털,19990140
0,2D,디지털,20162431
0,2D,디지털,20159641
0,2D,디지털,20162621
1,3D,3D 디지털,20162621
0,2D,디지털,20162321
0,필름,필름,20070458
1,2D,디지털,20070458
0,2D,디지털,20159364
1,3D,3D 디지털,20159364
2,4D,4D,20159364
3,IMAX,IMAX 3D,20159364
0,2D,디지털,20162299
0,2D,디지털,20161842
0,2D,디지털,20162206
0,필름,필름,20142406
1,2D,디지털,20142406
2,2D,디지털 가치봄,20142406
0,2D,디지털,20162704
0,2D,디지털,20162300
1,2D,디지털 더빙,20162300
0,2D,디지털,20162542
1,2D,디지털 더빙,20162542
2,3D,3D 더빙,20162542
0,2D,디지털,20162461
1,4D,4D,20162461
0,필름,필름,20140194
1,2D,디지털,20140194
0,2D,디지털,20162627
0,2D,디지털,20143509
1,2D,디지털 가치봄,20143509
0,2D,디지털,20163137
0,2D,디지털,20156207
1,2D,디지털 더빙,20156207
2,3D,3D 디지털,20156207
3,3D,3D 더빙,20156207
4,4D,4D 더빙,20156207
5,4D,4D,20156207
0,2D,디지털,20156559
1,2D,디지털 가치봄,20156559
0,2D,디지털,20163018
0,2D,디지털,20163182
1,4D,4D,20163182
0,2D,디지털,20159645
1,2D,디지털 가치봄,20159645
0,2D,디지털,20150523
1,3D,3D 디지털,20150523
2,4D,4D,20150523
3,IMAX,IMAX 3D,20150523
0,2D,디지털,20162569
0,필름,필름,20153182
1,2D,디지털,20153182
0,2D,디지털,20144444
1,2D,디지털 영문자막,20144444
2,2D,디지털 가치봄,20144444
0,2D,디지털,20163215
0,2D,디지털,20158242
0,2D,디지털,20162925
0,2D,디지털,20162967
1,2D,디지털 더빙,20162967
2,3D,3D 디지털,20162967
3,3D,3D 더빙,20162967
4,4D,4D 더빙,20162967
5,4D,4D,20162967
6,IMAX,IMAX 3D,20162967
0,2D,디지털,20158150
1,3D,3D 디지털,20158150
2,4D,4D,20158150
3,IMAX,IMAX 3D,20158150
0,2D,디지털,20162941
0,2D,디지털,20163981
1,2D,디지털 더빙,20163981
0,2D,디지털,20150385
1,3D,3D 디지털,20150385
2,4D,4D,20150385
0,2D,디지털,20150782
1,3D,3D 디지털,20150782
2,4D,4D,20150782
3,IMAX,IMAX 3D,20150782
